"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          77,      -3.415769752,     -0.1909802195,     -0.7713333265,       2.829503561
          0,           0,          78,      -3.430670954,     -0.2057215688,     -0.7886715728,       2.814511647
          0,           0,          79,      -3.430742314,     -0.2057958138,     -0.7887932046,       2.814428512
          0,           0,          80,      -3.431217426,     -0.2062723042,     -0.7894188602,       2.813930494
          0,           0,          81,      -3.433443493,     -0.2084838356,     -0.7921295034,       2.811661192
          0,           0,          82,      -3.442385659,     -0.2173347734,     -0.8026536107,       2.802643603
          0,           0,          83,       -3.44239886,      -0.217350921,     -0.8027038386,       2.802619462
          0,           0,          84,      -3.442630224,     -0.2175853769,     -0.8030352923,       2.802366997
          0,           0,          85,      -3.443889758,      -0.218840022,     -0.8045935871,       2.801068415
          0,           0,          86,      -3.449332333,     -0.2242318357,     -0.8109898498,        2.79556026
          0,           0,          87,      -3.469019705,     -0.2436921876,     -0.8338694824,       2.775774247
          0,           0,          88,      -3.469103959,     -0.2437797843,     -0.8340051642,       2.775672839
          0,           0,          89,      -3.469724562,     -0.2444011121,     -0.8347891201,       2.775020687
          0,           0,          90,      -3.472685374,     -0.2473392096,     -0.8383102279,       2.772007818
          0,           0,          91,      -3.484418379,     -0.2589434196,     -0.8520140277,       2.760204611
          0,           0,          92,      -3.484424322,     -0.2589535521,     -0.8520569505,       2.760184146
          0,           0,          93,      -3.484707377,     -0.2592411189,     -0.8524517869,       2.759873962
          0,           0,          94,      -3.486323802,     -0.2608510854,     -0.8544355887,        2.75821105
          0,           0,          95,      -3.493343874,     -0.2678014732,     -0.8627027895,       2.751127237
          0,           0,          96,      -3.493315653,     -0.2677773062,     -0.8627005067,       2.751143111
          0,           0,          97,      -3.493426623,     -0.2678939735,     -0.8628854793,        2.75100873
          0,           0,          98,      -3.494304062,     -0.2687730653,     -0.8639954053,       2.750089775
          0,           0,          99,      -3.498509543,     -0.2729447636,     -0.8689740501,       2.745822358
          0,           0,         100,      -3.514685579,     -0.2889380337,     -0.8878106025,       2.729581376
          0,           0,         101,      -3.514691818,     -0.2889502291,     -0.8878590028,       2.729555513
          0,           0,         102,      -3.515085166,     -0.2893498983,     -0.8883845371,       2.729126666
          0,           0,         103,      -3.517338011,     -0.2915928979,     -0.8910891944,       2.726818058
          0,           0,         104,      -3.526951896,     -0.3011091321,     -0.9023114257,       2.717142987
          0,           0,         105,      -3.526908728,     -0.3010721713,     -0.9022921401,       2.717169536
          0,           0,         106,      -3.527053304,     -0.3012256712,     -0.9025153768,       2.716994082
          0,           0,         107,       -3.52824286,     -0.3024189409,     -0.9039821134,       2.715752515
          0,           0,         108,      -3.533925168,     -0.3080563641,     -0.9106615781,       2.710003016
          0,           0,         109,      -3.533861935,     -0.3079989858,     -0.9106138962,       2.710051917
          0,           0,         110,      -3.533878567,     -0.3080251862,     -0.9106808712,       2.710008086
          0,           0,         111,      -3.534474811,     -0.3086317581,     -0.9114518949,       2.709363626
          0,           0,         112,      -3.537797892,     -0.3119413952,     -0.9153994466,       2.705969003
          0,           0,         113,      -3.551447507,     -0.3254559365,     -0.9313064651,       2.692251979
          0,           0,         114,      -3.551385637,     -0.3254038701,     -0.9312796788,       2.692289517
          0,           0,         115,      -3.551594392,     -0.3256268375,     -0.9315987477,       2.692036358
          0,           0,         116,      -3.553303506,     -0.3273429461,     -0.9336889311,       2.690256014
          0,           0,         117,      -3.561326479,     -0.3353047429,     -0.9430864548,       2.682152936
          0,           0,         118,      -3.561234988,     -0.3352224921,     -0.9430130889,       2.682223587
          0,           0,         119,      -3.561256094,     -0.3352587709,     -0.9430963748,       2.682163541
          0,           0,         120,      -3.562098441,     -0.3361180069,     -0.9441648535,       2.681254744
          0,           0,         121,       -3.56675738,     -0.3407604787,     -0.9496593715,       2.676506978
          0,           0,         122,      -3.566659372,     -0.3406707411,      -0.949571309,       2.676587253
          0,           0,         123,      -3.566590551,     -0.3406164352,     -0.9495389775,       2.676622312
          0,           0,         124,      -3.566955067,     -0.3410015807,      -0.950040742,       2.676197493
          0,           0,         125,      -3.569600921,     -0.3436558963,     -0.9532028473,       2.673460229
          0,           0,         126,      -3.581356863,     -0.3553214507,     -0.9669038271,       2.661617226
          0,           0,         127,      -3.581235826,     -0.3552143762,     -0.9668116492,       2.661708289
          0,           0,         128,      -3.581293882,     -0.3552949392,     -0.9669606435,       2.661595138
          0,           0,         129,      -3.582583116,     -0.3566081185,     -0.9685703306,       2.660215621
          0,           0,         130,      -3.589409766,     -0.3634083035,     -0.9765843619,       2.653281644
          0,           0,         131,      -3.589276021,     -0.3632870185,     -0.9764635562,       2.653389794
          0,           0,         132,      -3.589194455,      -0.363227164,     -0.9764301448,        2.65342323
          0,           0,         133,      -3.589763122,      -0.363826221,     -0.9771837122,       2.652771105
          0,           0,         134,      -3.593646094,      -0.367721062,     -0.9817761652,       2.648771187
          0,           0,         135,      -3.593517219,     -0.3676031148,     -0.9816528418,       2.648878343
          0,           0,         136,      -3.593376009,     -0.3674818118,     -0.9815372736,       2.648978021
          0,           0,         137,      -3.593554868,     -0.3676923546,     -0.9818239663,       2.648724185
          0,           0,         138,      -3.595683841,     -0.3698527539,     -0.9843840458,       2.646478109
          0,           0,         139,      -3.606022312,     -0.3801448316,     -0.9964304129,         2.6360207
          0,           0,         140,       -3.60585111,     -0.3799923593,      -0.996284098,        2.63615509
          0,           0,         141,      -3.605787488,       -0.37996068,     -0.9962972499,       2.636150533
          0,           0,         142,      -3.606754555,     -0.3809705281,     -0.9975379072,       2.635069392
          0,           0,         143,       -3.61269277,     -0.3869187759,      -1.004519932,       2.628987737
          0,           0,         144,      -3.612523546,     -0.3867658297,      -1.004360136,        2.62912559
          0,           0,         145,      -3.612359241,     -0.3866308621,      -1.004233945,         2.6292306
          0,           0,         146,      -3.612717859,     -0.3870351293,      -1.004746648,       2.628767805
          0,           0,         147,      -3.616028788,     -0.3903880962,       -1.00867095,       2.625305448
          0,           0,         148,      -3.615874224,      -0.390247584,      -1.008519062,       2.625433503
          0,           0,         149,      -3.615674924,     -0.3900744173,      -1.008337894,       2.625581972
          0,           0,         150,       -3.61571173,     -0.3901552887,      -1.008460943,       2.625452734
          0,           0,         151,      -3.617462986,     -0.3919623568,      -1.010577895,       2.623554127
          0,           0,         152,      -3.626788894,     -0.4012842184,      -1.021436162,       2.614071713
          0,           0,         153,      -3.626578523,     -0.4010978188,      -1.021249713,       2.614237496
          0,           0,         154,      -3.626423946,     -0.4009853223,      -1.021163591,       2.614309214
          0,           0,         155,      -3.627161806,     -0.4017853522,      -1.022140335,       2.613431241
          0,           0,         156,      -3.632488088,     -0.4071566163,      -1.028399796,       2.607923593
          0,           0,         157,      -3.632292466,      -0.406981332,      -1.028211524,       2.608081536
          0,           0,         158,      -3.632068704,     -0.4067948743,      -1.028018856,       2.608233946
          0,           0,         159,      -3.632282753,     -0.4070700176,      -1.028363148,       2.607893825
          0,           0,         160,      -3.635212465,     -0.4100705816,      -1.031830322,       2.604777842
          0,           0,         161,      -3.635039314,     -0.4099147595,      -1.031658009,       2.604919339
          0,           0,         162,      -3.634799258,      -0.409707287,      -1.031430805,       2.605098665
          0,           0,         163,      -3.634740514,     -0.4097051132,      -1.031441853,       2.605046745
          0,           0,         164,      -3.636247004,     -0.4112908943,      -1.033262467,       2.603362553
          0,           0,         165,      -3.644918686,     -0.4199961336,      -1.043343227,       2.594499365
          0,           0,         166,      -3.644681299,     -0.4197880739,      -1.043132496,       2.594684011
          0,           0,         167,      -3.644467272,     -0.4196262437,      -1.042985175,       2.594800122
          0,           0,         168,      -3.645064622,     -0.4203042257,      -1.043798595,       2.594037167
          0,           0,         169,      -3.650026662,     -0.4253417684,      -1.049613292,       2.588860359
          0,           0,         170,      -3.649814167,     -0.4251536512,      -1.049407915,       2.589028761
          0,           0,         171,      -3.649554374,     -0.4249389194,      -1.049175663,       2.589205202
          0,           0,         172,      -3.649686581,     -0.4251466508,      -1.049420933,       2.588926073
          0,           0,         173,      -3.652408309,     -0.4279639512,       -1.05262121,       2.585988328
          0,           0,         174,      -3.652223836,     -0.4277999969,      -1.052436935,       2.586136043
          0,           0,         175,      -3.651960297,     -0.4275751982,       -1.05218328,       2.586329225
          0,           0,         176,      -3.651850685,     -0.4275336627,      -1.052131534,       2.586311149
          0,           0,         177,      -3.653234218,     -0.4290165254,      -1.053788319,       2.584724191
          0,           0,         178,      -3.661556686,     -0.4374009472,      -1.063442262,       2.576187256
          0,           0,         179,      -3.661303574,     -0.4371821218,      -1.063222873,       2.576379895
          0,           0,         180,      -3.661059366,     -0.4369991001,      -1.063050246,       2.576512529
          0,           0,         181,      -3.661597558,     -0.4376330582,      -1.063790596,       2.575787844
          0,           0,         182,      -3.666410492,     -0.4425429416,      -1.069397446,       2.570739745
          0,           0,         183,      -3.666189885,     -0.4423502628,      -1.069185315,       2.570910452
          0,           0,         184,      -3.665915655,     -0.4421276807,      -1.068937551,       2.571090897
          0,           0,         185,      -3.666023321,     -0.4423223128,      -1.069144436,       2.570819791
          0,           0,         186,      -3.668688318,     -0.4450997086,      -1.072238327,       2.567920964
          0,           0,         187,       -3.66849894,     -0.4449335815,      -1.072049458,       2.568069091
          0,           0,         188,      -3.668227306,     -0.4447058146,      -1.071786332,       2.568262191
          0,           0,         189,      -3.668106697,     -0.4446623038,       -1.07171397,       2.568241799
          0,           0,         190,      -3.669472794,     -0.4461414493,      -1.073317566,       2.566656396
          0,           0,         191,      -3.677680176,     -0.4544259255,       -1.08281878,       2.558232016
          0,           0,         192,      -3.677419856,     -0.4542039534,      -1.082604199,        2.55842534
          0,           0,         193,      -3.677169324,     -0.4540214355,      -1.082436307,       2.558553735
          0,           0,         194,      -3.677717444,     -0.4546750727,      -1.083176651,       2.557806477
          0,           0,         195,      -3.682551776,     -0.4596154121,      -1.088757435,       2.552736133
          0,           0,         196,      -3.682329773,     -0.4594240319,      -1.088546549,       2.552903607
          0,           0,         197,      -3.682058639,     -0.4592092262,      -1.088302053,       2.553073303
          0,           0,         198,      -3.682189959,     -0.4594345223,      -1.088517985,       2.552768944
          0,           0,         199,      -3.684919459,     -0.4622829013,       -1.09162737,       2.549804625
          0,           0,         200,      -3.684729896,      -0.462118609,       -1.09143951,       2.549949464
          0,           0,         201,       -3.68446219,     -0.4618983529,      -1.091180042,       2.550132767
          0,           0,         202,      -3.684363211,     -0.4618820153,      -1.091119901,       2.550082948
          0,           0,         203,      -3.685796446,     -0.4634339288,      -1.092754146,       2.548427921
          0,           0,         204,      -3.694036517,     -0.4717508892,      -1.102285425,        2.53999367
          0,           0,         205,      -3.693774285,      -0.471529788,      -1.102086828,       2.540184157
          0,           0,         206,      -3.693535648,     -0.4713630638,      -1.101947341,       2.540294427
          0,           0,         207,      -3.694150934,     -0.4720868342,      -1.102741444,       2.539478154
          0,           0,         208,      -3.699128166,     -0.4771651311,      -1.108414322,       2.534287278
          0,           0,         209,      -3.698909947,     -0.4769790937,       -1.10821089,       2.534447909
          0,           0,         210,      -3.698656564,     -0.4767842859,      -1.107984197,       2.534595802
          0,           0,         211,      -3.698852909,     -0.4770763143,      -1.108244875,       2.534225358
          0,           0,         212,      -3.701738379,     -0.4800759814,      -1.111452371,       2.531123108
          0,           0,         213,      -3.701552437,     -0.4799164558,      -1.111270575,       2.531262093
          0,           0,         214,      -3.701298912,     -0.4797121316,      -1.111026337,       2.531428106
          0,           0,         215,      -3.701249952,     -0.4797474357,      -1.111005766,       2.531326861
          0,           0,         216,      -3.702817111,     -0.4814305165,      -1.112731808,       2.529549974
          0,           0,         217,      -3.704367433,     -0.4830966063,      -1.114470403,       2.527790577
          0,           0,         218,      -3.712636746,     -0.4914263572,      -1.124115012,       2.519379522
          0,           0,         219,      -3.712374288,     -0.4912063232,      -1.123948538,       2.519567251
          0,           0,         220,      -3.712162666,     -0.4910669276,      -1.123866602,       2.519649121
          0,           0,         221,      -3.712901779,     -0.4919094106,      -1.124762803,       2.518720053
          0,           0,         222,      -3.718100335,     -0.4971886263,      -1.130580346,       2.513358109
          0,           0,         223,      -3.717893379,      -0.497014017,      -1.130394527,       2.513506124
          0,           0,         224,      -3.717678308,      -0.496856873,      -1.130206615,        2.51361573
          0,           0,         225,      -3.717993101,      -0.497263063,      -1.130553914,       2.513135766
          0,           0,         226,       -3.72111904,     -0.5004868293,      -1.133919958,       2.509833236
          0,           0,         227,      -3.720943777,     -0.5003380926,      -1.133755287,       2.509960627
          0,           0,         228,      -3.720721799,     -0.5001649518,      -1.133548838,       2.510095014
          0,           0,         229,      -3.720765436,     -0.5002901518,      -1.133611605,       2.509907021
          0,           0,         230,      -3.722544508,     -0.5021736254,      -1.135496107,       2.507947046
          0,           0,         231,      -3.724297946,     -0.5040297771,       -1.13740751,       2.506015029
          0,           0,         232,      -3.726026418,     -0.5058590158,      -1.139346947,        2.50411011
          0,           0,         233,      -3.734239066,     -0.5140935378,      -1.149080398,       2.495846194
          0,           0,         234,      -3.733992887,     -0.5138877611,       -1.14897858,       2.496018484
          0,           0,         235,      -3.733855119,     -0.5138160884,      -1.149007749,       2.496033561
          0,           0,         236,       -3.73482831,     -0.5148761118,      -1.150075899,       2.494899296
          0,           0,         237,      -3.740326974,     -0.5204174036,      -1.156047327,       2.489319675
          0,           0,         238,      -3.740155813,     -0.5202761731,      -1.155910276,       2.489433651
          0,           0,         239,      -3.740031559,     -0.5202044276,      -1.155819481,        2.48945891
          0,           0,         240,      -3.740569228,     -0.5208210816,      -1.156349913,       2.488778155
          0,           0,         241,      -3.744053327,     -0.5243739649,      -1.159970162,       2.485182117
          0,           0,         242,      -3.743911743,     -0.5242571121,         -1.159857,       2.485277265
          0,           0,         243,      -3.743768624,     -0.5241589371,      -1.159752927,       2.485337525
          0,           0,         244,       -3.74399807,     -0.5244611132,       -1.16000843,       2.484979406
          0,           0,         245,      -3.746122625,     -0.5266683223,      -1.162184391,       2.482722141
          0,           0,         246,      -3.746002559,     -0.5265689305,      -1.162093677,       2.482803841
          0,           0,         247,      -3.745853772,     -0.5264585221,      -1.161990646,       2.482882621
          0,           0,         248,      -3.745897706,     -0.5265676224,      -1.162082807,        2.48272401
          0,           0,         249,      -3.747134455,     -0.5278908595,      -1.163351006,       2.481346611
          0,           0,         250,      -3.752648079,     -0.5334309789,      -1.169562688,       2.475808666
          0,           0,         251,      -3.752485846,     -0.5332962209,      -1.169512443,       2.475916364
          0,           0,         252,      -3.752399929,     -0.5332571979,      -1.169581478,       2.475910869
          0,           0,         253,      -3.753063337,      -0.533986118,       -1.17036763,       2.475126599
          0,           0,         254,      -3.756735111,     -0.5376945751,       -1.17426589,       2.471400911
          0,           0,         255,       -3.75661982,     -0.5376002561,      -1.174220931,        2.47147286
          0,           0,         256,      -3.756542125,     -0.5375602024,      -1.174244812,       2.471474995
          0,           0,         257,      -3.756933342,     -0.5380104785,      -1.174721592,       2.470973133
          0,           0,         258,      -3.759353737,     -0.5404877032,      -1.177198913,       2.468464776
          0,           0,         259,      -3.759267235,      -0.540419018,      -1.177174001,       2.468515006
          0,           0,         260,      -3.759192292,     -0.5403770945,      -1.177196555,       2.468524784
          0,           0,         261,      -3.759401118,     -0.5406414345,      -1.177513572,       2.468213331
          0,           0,         262,       -3.76095797,     -0.5422666293,       -1.17912152,       2.466547934
          0,           0,         263,      -3.766666996,     -0.5479597547,      -1.185593201,       2.460897207
          0,           0,         264,      -3.766582754,     -0.5478948002,      -1.185678972,       2.460935935
          0,           0,         265,      -3.766667333,     -0.5480112739,      -1.185988971,       2.460778829
          0,           0,         266,       -3.76768557,     -0.5490692013,      -1.187147947,       2.459679812
          0,           0,         267,      -3.771835123,     -0.5532105218,      -1.191449406,       2.455560119
          0,           0,         268,      -3.771807276,      -0.553196513,       -1.19153308,        2.45555283
          0,           0,         269,      -3.771907214,     -0.5533213986,       -1.19179321,       2.455393499
          0,           0,         270,      -3.772647948,     -0.5541003073,       -1.19266339,       2.454574117
          0,           0,         271,      -3.775615721,     -0.5570899582,      -1.195656846,       2.451584221
          0,           0,         272,      -3.775611013,     -0.5570978039,      -1.195753365,       2.451558744
          0,           0,         273,      -3.775699308,     -0.5572096318,      -1.196001884,       2.451417301
          0,           0,         274,      -3.776226648,     -0.5577763747,      -1.196706647,       2.450811473
          0,           0,         275,      -3.778324636,     -0.5599142044,      -1.198866957,       2.448657236
          0,           0,         276,      -3.784437293,     -0.5659448036,      -1.205780112,       2.442726084
          0,           0,         277,      -3.784503383,     -0.5660159568,      -1.206088082,       2.442632543
          0,           0,         278,      -3.784883303,     -0.5664027124,      -1.206781901,       2.442214371
          0,           0,         279,      -3.786442416,     -0.5679605362,      -1.208514397,       2.440638285
          0,           0,         280,      -3.791274444,     -0.5727165054,       -1.21343825,       2.435955528
          0,           0,         281,      -3.791391213,     -0.5728352292,      -1.213724072,       2.435818728
          0,           0,         282,      -3.791769672,     -0.5732179391,      -1.214348369,       2.435408826
          0,           0,         283,      -3.793020169,     -0.5744735225,      -1.215809642,       2.434130092
          0,           0,         284,      -3.796751022,     -0.5781724858,      -1.219577837,       2.430472428
          0,           0,         285,      -3.796874295,     -0.5782994415,      -1.219857196,       2.430330335
          0,           0,         286,      -3.797210678,     -0.5786435102,      -1.220442531,       2.429962317
          0,           0,         287,      -3.798203886,     -0.5796494025,      -1.221720077,       2.428931272
          0,           0,         288,      -3.801085587,     -0.5825237524,      -1.224716624,       2.426076803
          0,           0,         289,       -3.80808091,     -0.5893282113,      -1.232578527,       2.419462922
          0,           0,         290,      -3.808370666,     -0.5896008121,      -1.233202508,       2.419176251
          0,           0,         291,      -3.809197377,     -0.5903947943,      -1.234460026,       2.418369336
          0,           0,         292,      -3.811631406,     -0.5927594944,      -1.237129663,       2.416030029
          0,           0,         293,      -3.817935536,     -0.5988625902,      -1.243497209,       2.410101606
          0,           0,         294,      -3.818285109,     -0.5991930292,      -1.244088378,       2.409762434
          0,           0,         295,      -3.819140759,      -0.600014386,       -1.24529922,       2.408934124
          0,           0,         296,      -3.821365303,     -0.6021752017,       -1.24784973,       2.406796079
          0,           0,         297,      -3.826906855,     -0.6075554132,      -1.253499952,       2.401560697
          0,           0,         298,      -3.827276893,     -0.6079092094,      -1.254093918,       2.401202283
          0,           0,         299,       -3.82811574,     -0.6087179463,      -1.255295012,       2.400391596
          0,           0,         300,      -3.830122023,     -0.6106661542,      -1.257740675,       2.398465368
          0,           0,         301,      -3.834888648,      -0.615290029,      -1.262780275,       2.393961829
          0,           0,         302,      -3.844490336,     -0.6244338767,      -1.273561652,       2.385201568
          0,           0,         303,      -3.845348378,     -0.6252245621,      -1.274895748,       2.384424485
          0,           0,         304,      -3.847229191,     -0.6269804446,      -1.277430137,       2.382708135
          0,           0,         305,      -3.851437254,     -0.6309586061,       -1.28216159,       2.378850784
          0,           0,         306,      -3.860036667,     -0.6391021689,      -1.291201196,       2.371037977
          0,           0,         307,      -3.860926071,     -0.6399253971,      -1.292480108,        2.37023037
          0,           0,         308,      -3.862721281,     -0.6416020111,      -1.294883839,       2.368591111
          0,           0,         309,       -3.86639157,     -0.6450689645,       -1.29925722,       2.365222693
          0,           0,         310,      -3.873661708,     -0.6519704991,      -1.307112684,       2.358583573
          0,           0,         311,      -3.874449618,     -0.6527046709,      -1.308267083,       2.357863775
          0,           0,         312,       -3.87600304,     -0.6541608536,      -1.310429474,       2.356440155
          0,           0,         313,      -3.879083497,     -0.6570720157,      -1.314322887,       2.353609912
          0,           0,         314,      -3.885129596,     -0.6628072454,      -1.321103547,       2.348088204
          0,           0,         315,      -3.895660106,     -0.6726398776,      -1.333348969,       2.338780583
          0,           0,         316,       -3.89703611,     -0.6738899102,      -1.335424297,       2.337574383
          0,           0,         317,      -3.899687481,     -0.6763184211,      -1.339067943,       2.335235852
          0,           0,         318,      -3.904840774,     -0.6810924762,      -1.345178511,       2.330659806
          0,           0,         319,      -3.914303192,     -0.6898890839,      -1.355610723,       2.322304305
          0,           0,         320,      -3.915491503,     -0.6909661287,      -1.357336672,       2.321266671
          0,           0,         321,      -3.917772953,     -0.6930506881,       -1.36047452,       2.319260575
          0,           0,         322,      -3.922146724,     -0.6970937686,      -1.365928513,       2.315382702
          0,           0,         323,      -3.930273862,     -0.7046545187,      -1.375177075,       2.308187759
          0,           0,         324,      -3.931260049,     -0.7055509496,      -1.376640347,       2.307325867
          0,           0,         325,      -3.933164363,     -0.7072925403,      -1.379352047,       2.305653239
          0,           0,         326,      -3.936818058,     -0.7106630361,      -1.384149697,        2.30242631
          0,           0,         327,      -3.943680047,     -0.7170228767,      -1.392250914,       2.296383428
          0,           0,         328,       -3.95507826,     -0.7274243675,      -1.406038622,       2.286672523
          0,           0,         329,       -3.95672466,      -0.728884004,      -1.408559212,       2.285293097
          0,           0,         330,      -3.959833175,     -0.7316619053,      -1.412953072,       2.282667025
          0,           0,         331,      -3.965661031,     -0.7369283805,      -1.420203455,       2.277697687
          0,           0,         332,      -3.975887337,     -0.7462090242,      -1.432122134,       2.269006321
          0,           0,         333,      -3.977283323,      -0.747440693,      -1.434208739,       2.267844728
          0,           0,         334,       -3.97991996,     -0.7497845811,      -1.437974066,       2.265633118
          0,           0,         335,      -3.984826402,     -0.7541955434,      -1.444416091,       2.261476963
