"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1377,      -7.237148722,      -3.897657807,      -4.864677186,     -0.9238799954
          0,           0,        1378,      -7.237275165,      -3.897636113,      -4.866384161,     -0.9238773091
          0,           0,        1379,      -7.237440134,       -3.89757592,      -4.869283068,     -0.9238435956
          0,           0,        1380,      -7.237557637,       -3.89742088,      -4.873804883,      -0.923714496
          0,           0,        1381,      -7.237424914,      -3.897082227,      -4.880310777,     -0.9233844262
          0,           0,        1382,       -7.23677261,      -3.896516155,      -4.888550736,     -0.9228003248
          0,           0,        1383,      -7.235268271,      -3.895965064,      -4.896750204,     -0.9222166863
          0,           0,        1384,      -7.231942586,      -3.896170288,      -4.910699944,     -0.9223178679
          0,           0,        1385,      -7.226680701,      -3.897609257,      -4.947927892,     -0.9234358401
          0,           0,        1386,      -7.233325382,      -3.902489384,      -4.963158974,     -0.9288438215
          0,           0,        1387,       -7.26698916,      -3.923573413,      -4.973932583,     -0.9537765077
          0,           0,        1388,      -7.330400348,      -3.961856295,      -4.988733422,      -1.000599063
          0,           0,        1389,      -7.426149486,       -4.01320769,       -4.96434326,      -1.067071835
          0,           0,        1390,      -7.516515545,      -4.061963139,      -4.967652468,      -1.134234708
          0,           0,        1391,      -7.516517929,      -4.061963063,      -4.967661927,      -1.134235218
          0,           0,        1392,      -7.516522687,      -4.061962908,      -4.967680828,      -1.134236236
          0,           0,        1393,      -7.516532165,      -4.061962592,      -4.967718566,       -1.13423826
          0,           0,        1394,      -7.516550963,      -4.061961933,      -4.967793788,      -1.134242259
          0,           0,        1395,       -7.51658795,      -4.061960513,      -4.967943228,       -1.13425007
          0,           0,        1396,      -7.516659595,      -4.061957277,      -4.968238218,      -1.134264972
          0,           0,        1397,      -7.516794395,      -4.061949326,       -4.96881354,        -1.1342921
          0,           0,        1398,      -7.517035599,      -4.061928254,      -4.969911704,      -1.134337102
          0,           0,        1399,      -7.517436734,       -4.06187004,      -4.971934419,      -1.134398874
          0,           0,        1400,      -7.518058515,      -4.061712386,      -4.975456069,      -1.134452187
          0,           0,        1401,      -7.518999936,      -4.061313732,       -4.98099826,      -1.134421821
          0,           0,        1402,      -7.520173688,      -4.060333758,      -4.987827292,      -1.134051716
          0,           0,        1403,      -7.518515744,      -4.057470025,      -4.991279815,      -1.131672499
          0,           0,        1404,      -7.496734524,      -4.046320288,      -4.983498828,       -1.11738352
          0,           0,        1405,       -7.42208301,      -4.007363295,      -4.930827873,      -1.062816519
          0,           0,        1406,      -7.292197304,      -3.930807568,      -4.822608553,     -0.9612934075
          0,           0,        1407,      -7.228075583,      -3.902434446,      -4.836609877,     -0.9233027346
          0,           0,        1408,      -7.244620625,      -3.922460012,      -4.925832513,     -0.9443310389
          0,           0,        1409,      -7.312357342,      -3.985135502,      -4.872381246,      -1.016003069
          0,           0,        1410,      -7.397508089,      -4.061603558,      -4.858896674,      -1.109835335
          0,           0,        1411,      -7.397513256,      -4.061606021,      -4.858908893,       -1.10983912
          0,           0,        1412,      -7.397523583,      -4.061610945,      -4.858933309,      -1.109846684
          0,           0,        1413,      -7.397544203,      -4.061620777,      -4.858982057,      -1.109861789
          0,           0,        1414,       -7.39758531,       -4.06164038,      -4.859079224,      -1.109891914
          0,           0,        1415,      -7.397667005,      -4.061679354,      -4.859272262,      -1.109951824
          0,           0,        1416,      -7.397828409,      -4.061756402,      -4.859653344,      -1.110070343
          0,           0,        1417,      -7.398143941,      -4.061907186,      -4.860396935,      -1.110302597
          0,           0,        1418,      -7.398750528,      -4.062197476,      -4.861819394,      -1.110750896
          0,           0,        1419,      -7.399893732,      -4.062744946,       -4.86446254,      -1.111600448
          0,           0,        1420,       -7.40203509,      -4.063766517,      -4.869211388,      -1.113198526
          0,           0,        1421,      -7.406193773,      -4.065724115,      -4.877452942,      -1.116294024
          0,           0,        1422,       -7.41487793,      -4.069726201,      -4.890858735,       -1.12268864
          0,           0,        1423,      -7.433179474,      -4.077890054,      -4.909556231,      -1.135894431
          0,           0,        1424,       -7.46312665,      -4.089062366,      -4.929118479,      -1.154877905
          0,           0,        1425,       -7.47078131,       -4.07917778,      -4.920109103,      -1.143435053
          0,           0,        1426,      -7.406901347,      -4.022939723,      -4.866635241,       -1.06706032
          0,           0,        1427,      -7.330589825,       -3.98059064,      -4.865104987,      -1.010840797
          0,           0,        1428,      -7.315802401,      -3.977469653,      -4.939058536,      -1.004500913
          0,           0,        1429,      -7.315803932,      -3.977469559,      -4.939075035,      -1.004501039
          0,           0,        1430,      -7.315806984,      -3.977469369,      -4.939107975,      -1.004501288
          0,           0,        1431,      -7.315813049,       -3.97746898,      -4.939173622,      -1.004501772
          0,           0,        1432,      -7.315825022,       -3.97746817,      -4.939303996,      -1.004502687
          0,           0,        1433,      -7.315848353,      -3.977466421,      -4.939561136,      -1.004504303
          0,           0,        1434,      -7.315892648,      -3.977462435,      -4.940061565,      -1.004506726
          0,           0,        1435,      -7.315972493,      -3.977452671,       -4.94101126,      -1.004508598
          0,           0,        1436,      -7.316102122,      -3.977427128,      -4.942735072,      -1.004502284
          0,           0,        1437,      -7.316270794,      -3.977358883,      -4.945653234,      -1.004460484
          0,           0,        1438,      -7.316388839,      -3.977186781,      -4.950183049,      -1.004313101
          0,           0,        1439,      -7.316242984,      -3.976811658,      -4.956668208,      -1.003942041
          0,           0,        1440,      -7.315539014,      -3.976166532,      -4.964859147,      -1.003267151
          0,           0,        1441,       -7.31388483,      -3.975439433,      -4.972944242,      -1.002481056
          0,           0,        1442,      -7.310182508,      -3.975254212,      -4.986410438,       -1.00213598
          0,           0,        1443,      -7.304263772,       -3.97599138,      -5.022142204,      -1.002467547
          0,           0,        1444,      -7.310419086,      -3.980213511,      -5.035621245,      -1.007179388
          0,           0,        1445,      -7.344136834,      -4.001429184,      -5.045244286,      -1.032333901
          0,           0,        1446,      -7.408233765,      -4.040435058,       -5.06317755,      -1.080162194
          0,           0,        1447,      -7.504972306,      -4.093232126,      -5.040735212,      -1.148694792
          0,           0,        1448,      -7.596584575,      -4.143910719,      -5.044703259,      -1.218840102
          0,           0,        1449,      -7.596586891,      -4.143910595,      -5.044712318,      -1.218840558
          0,           0,        1450,      -7.596591514,      -4.143910345,      -5.044730423,      -1.218841467
          0,           0,        1451,      -7.596600724,       -4.14390984,      -5.044766572,      -1.218843274
          0,           0,        1452,      -7.596619001,      -4.143908803,      -5.044838637,      -1.218846842
          0,           0,        1453,      -7.596654991,      -4.143906631,      -5.044981844,      -1.218853797
          0,           0,        1454,      -7.596724828,      -4.143901905,      -5.045264675,      -1.218867013
          0,           0,        1455,      -7.596856677,      -4.143891034,      -5.045816805,      -1.218890866
          0,           0,        1456,        -7.5970942,      -4.143864322,      -5.046872368,      -1.218929651
          0,           0,        1457,      -7.597494274,      -4.143795439,      -5.048820903,      -1.218979979
          0,           0,        1458,      -7.598127584,      -4.143617952,      -5.052219624,      -1.219012753
          0,           0,        1459,       -7.59911204,      -4.143182223,      -5.057559191,      -1.218945073
          0,           0,        1460,      -7.600389518,      -4.142129715,      -5.064039609,      -1.218500694
          0,           0,        1461,      -7.598890526,      -4.139105072,      -5.066913262,      -1.215926269
          0,           0,        1462,      -7.576819099,      -4.127496174,      -5.058586236,      -1.200900271
          0,           0,        1463,      -7.500415158,      -4.087216917,      -5.005931273,      -1.144092806
          0,           0,        1464,      -7.367673182,      -4.008288901,      -4.895780123,      -1.039144495
          0,           0,        1465,      -7.303933623,      -3.980241586,      -4.907939537,      -1.001414331
          0,           0,        1466,      -7.322054556,      -4.001471078,      -4.997483254,      -1.023844825
          0,           0,        1467,      -7.390537016,      -4.065425957,      -4.948040885,      -1.097106525
          0,           0,        1468,      -7.475881705,      -4.143243007,      -4.936639298,      -1.192915049
          0,           0,        1469,      -7.475886933,      -4.143245498,      -4.936651484,      -1.192918914
          0,           0,        1470,      -7.475897379,      -4.143250477,      -4.936675835,      -1.192926637
          0,           0,        1471,      -7.475918238,      -4.143260419,      -4.936724452,       -1.19294206
          0,           0,        1472,       -7.47595982,      -4.143280241,      -4.936821352,      -1.192972815
          0,           0,        1473,      -7.476042454,      -4.143319641,      -4.937013841,      -1.193033969
          0,           0,        1474,      -7.476205696,      -4.143397502,      -4.937393761,      -1.193154915
          0,           0,        1475,      -7.476524756,      -4.143549768,      -4.938134805,      -1.193391799
          0,           0,        1476,      -7.477137898,       -4.14384254,      -4.939551472,      -1.193848605
          0,           0,        1477,      -7.478292762,      -4.144393592,      -4.942181352,      -1.194713053
          0,           0,        1478,      -7.480454299,       -4.14541936,      -4.946901517,      -1.196336561
          0,           0,        1479,      -7.484649609,       -4.14738163,      -4.955087282,      -1.199478696
          0,           0,        1480,      -7.493409965,      -4.151393627,      -4.968388659,      -1.205974361
          0,           0,        1481,       -7.51188752,      -4.159591161,      -4.986881941,      -1.219420277
          0,           0,        1482,      -7.542224537,      -4.170838014,      -5.006124637,       -1.23885085
          0,           0,        1483,      -7.550794725,      -4.160859628,      -4.997565901,       -1.22738008
          0,           0,        1484,      -7.486561121,      -4.103302979,      -4.944195638,      -1.148741186
          0,           0,        1485,      -7.409238717,      -4.060242308,      -4.941822586,      -1.091312319
          0,           0,        1486,      -7.395033333,      -4.057706215,      -5.014709003,       -1.08556636
          0,           0,        1487,       -7.39503489,      -4.057706086,      -5.014725624,      -1.085566455
          0,           0,        1488,      -7.395037994,      -4.057705827,      -5.014758806,      -1.085566641
          0,           0,        1489,      -7.395044161,      -4.057705299,      -5.014824933,      -1.085566998
          0,           0,        1490,      -7.395056333,      -4.057704211,      -5.014956248,      -1.085567658
          0,           0,        1491,      -7.395080044,      -4.057701904,      -5.015215198,      -1.085568759
          0,           0,        1492,      -7.395125033,      -4.057696786,      -5.015718972,      -1.085570124
          0,           0,        1493,      -7.395206015,       -4.05768471,      -5.016674356,       -1.08556978
          0,           0,        1494,      -7.395337045,      -4.057654368,      -5.018406176,      -1.085558688
          0,           0,        1495,      -7.395505805,      -4.057575978,      -5.021330771,      -1.085506274
          0,           0,        1496,      -7.395617066,      -4.057382199,      -5.025853509,      -1.085335016
          0,           0,        1497,      -7.395443617,      -4.056960925,      -5.032302903,       -1.08491119
          0,           0,        1498,      -7.394660972,      -4.056218396,      -5.040428773,      -1.084123036
          0,           0,        1499,      -7.392809825,      -4.055285784,      -5.048384446,      -1.083097539
          0,           0,        1500,      -7.388660141,      -4.054673769,      -5.061348258,      -1.082257453
          0,           0,        1501,      -7.381977211,      -4.054663182,      -5.095603275,      -1.081734067
          0,           0,        1502,       -7.38743568,      -4.058138947,      -5.107899293,       -1.08562287
          0,           0,        1503,      -7.421132775,      -4.079527987,      -5.116822745,      -1.111025285
          0,           0,        1504,      -7.486004364,      -4.119427623,      -5.137627259,      -1.160048415
          0,           0,        1505,      -7.583814367,       -4.17381983,      -5.117026296,      -1.230838869
          0,           0,        1506,      -7.676247063,      -4.226285225,      -5.121478042,      -1.303819338
          0,           0,        1507,      -7.676249348,       -4.22628506,      -5.121486785,      -1.303819751
          0,           0,        1508,       -7.67625391,      -4.226284728,      -5.121504257,      -1.303820574
          0,           0,        1509,         -7.676263,      -4.226284058,      -5.121539144,       -1.30382221
          0,           0,        1510,      -7.676281046,      -4.226282694,      -5.121608695,      -1.303825435
          0,           0,        1511,      -7.676316615,      -4.226279869,      -5.121746921,      -1.303831712
          0,           0,        1512,      -7.676385759,      -4.226273851,      -5.122019968,      -1.303843588
          0,           0,        1513,      -7.676516769,      -4.226260438,      -5.122553184,      -1.303864832
          0,           0,        1514,      -7.676754431,      -4.226228793,      -5.123573171,      -1.303898632
          0,           0,        1515,      -7.677159935,      -4.226150504,      -5.125457367,      -1.303939689
          0,           0,        1516,      -7.677815216,      -4.225955311,      -5.128744469,      -1.303955533
          0,           0,        1517,       -7.67885952,      -4.225485901,      -5.133894725,      -1.303856317
          0,           0,        1518,      -7.680269957,      -4.224366151,      -5.140053173,      -1.303346873
          0,           0,        1519,      -7.678995264,      -4.221189701,      -5.142409982,      -1.300592906
          0,           0,        1520,      -7.656823302,      -4.209141933,       -5.13362003,      -1.284858244
          0,           0,        1521,      -7.578950776,      -4.167561334,       -5.08113376,      -1.225825023
          0,           0,        1522,      -7.443682434,       -4.08632072,      -4.969451828,      -1.117528047
          0,           0,        1523,      -7.380294874,      -4.058572484,      -4.979660313,        -1.0800313
          0,           0,        1524,       -7.39997137,      -4.080988908,      -5.069759861,      -1.103852332
          0,           0,        1525,      -7.469154087,      -4.146195725,      -5.024357559,      -1.178679976
          0,           0,        1526,      -7.554581955,      -4.225280153,      -5.015028755,      -1.276373837
          0,           0,        1527,      -7.554587226,      -4.225282668,      -5.015040898,      -1.276377775
          0,           0,        1528,      -7.554597761,      -4.225287694,      -5.015065162,      -1.276385645
          0,           0,        1529,      -7.554618794,       -4.22529773,      -5.015113606,      -1.276401361
          0,           0,        1530,      -7.554660725,      -4.225317738,      -5.015210154,      -1.276432698
          0,           0,        1531,       -7.55474405,        -4.2253575,      -5.015401925,      -1.276495004
          0,           0,        1532,       -7.55490865,      -4.225436051,      -5.015780359,      -1.276618198
          0,           0,        1533,      -7.555230338,      -4.225589573,      -5.016518245,      -1.276859383
          0,           0,        1534,      -7.555848431,      -4.225884433,      -5.017928042,      -1.277324132
          0,           0,        1535,      -7.557012288,      -4.226438441,      -5.020542931,      -1.278202587
          0,           0,        1536,      -7.559189711,      -4.227467441,      -5.025232048,      -1.279850191
          0,           0,        1537,      -7.563413932,      -4.229432696,      -5.033359245,      -1.283036682
          0,           0,        1538,      -7.572232939,      -4.233450813,      -5.046552037,      -1.289628247
          0,           0,        1539,       -7.59084055,      -4.241671736,      -5.064829454,      -1.303300043
          0,           0,        1540,      -7.621465614,      -4.252971991,      -5.083710057,       -1.32314715
          0,           0,        1541,       -7.63087656,      -4.242885954,      -5.075555649,       -1.31162377
          0,           0,        1542,      -7.566274531,      -4.183993615,      -5.022130662,      -1.230677757
          0,           0,        1543,      -7.488026482,      -4.140222244,      -5.018962164,      -1.172048312
          0,           0,        1544,      -7.474423668,      -4.138301131,      -5.090636528,      -1.166941283
          0,           0,        1545,      -7.474425251,      -4.138300976,       -5.09065314,      -1.166941355
          0,           0,        1546,      -7.474428408,      -4.138300663,      -5.090686303,      -1.166941494
          0,           0,        1547,       -7.47443468,      -4.138300028,      -5.090752391,      -1.166941759
          0,           0,        1548,      -7.474447058,      -4.138298724,      -5.090883621,       -1.16694223
          0,           0,        1549,      -7.474471167,      -4.138295981,      -5.091142379,      -1.166942946
          0,           0,        1550,      -7.474516896,      -4.138289974,      -5.091645672,      -1.166943512
          0,           0,        1551,      -7.474599149,      -4.138276057,      -5.092599752,      -1.166941462
          0,           0,        1552,      -7.474731973,      -4.138241811,      -5.094327834,      -1.166926578
          0,           0,        1553,      -7.474901954,      -4.138154908,      -5.097241922,      -1.166865385
          0,           0,        1554,      -7.475009308,      -4.137942206,      -5.101738678,      -1.166673446
          0,           0,        1555,      -7.474814492,      -4.137479122,      -5.108138187,      -1.166202033
          0,           0,        1556,      -7.473965665,      -4.136646288,      -5.116194567,      -1.165309224
          0,           0,        1557,      -7.471943977,      -4.135521638,      -5.124029301,      -1.164060715
          0,           0,        1558,      -7.467401507,      -4.134510723,      -5.136542098,      -1.162759185
          0,           0,        1559,      -7.460065045,      -4.133807407,      -5.169494964,      -1.161447522
          0,           0,        1560,      -7.464977298,      -4.136603148,      -5.180912915,       -1.16459502
          0,           0,        1561,      -7.498710802,      -4.158206099,      -5.189163349,      -1.190290736
          0,           0,        1562,      -7.564372092,      -4.199002716,      -5.212947882,      -1.240518011
          0,           0,        1563,       -7.66306749,      -4.254926826,      -5.193982659,       -1.31350144
          0,           0,        1564,      -7.755708228,      -4.308987856,      -5.198612964,      -1.389075425
          0,           0,        1565,      -7.755710488,      -4.308987649,      -5.198621412,      -1.389075795
          0,           0,        1566,         -7.755715,      -4.308987235,      -5.198638295,      -1.389076533
          0,           0,        1567,      -7.755723993,      -4.308986399,      -5.198672007,      -1.389077997
          0,           0,        1568,      -7.755741852,      -4.308984705,      -5.198739218,      -1.389080881
          0,           0,        1569,      -7.755777083,      -4.308981223,      -5.198872805,      -1.389086478
          0,           0,        1570,       -7.75584568,      -4.308973901,      -5.199136724,      -1.389097012
          0,           0,        1571,      -7.755976075,      -4.308957921,      -5.199652247,       -1.38911563
          0,           0,        1572,      -7.756214104,      -4.308921281,      -5.200638778,      -1.389144377
          0,           0,        1573,      -7.756624927,      -4.308833418,      -5.202461913,       -1.38917591
          0,           0,        1574,       -7.75730088,      -4.308620059,      -5.205641584,      -1.389174026
          0,           0,        1575,      -7.758401225,      -4.308115774,      -5.210606593,      -1.389041078
          0,           0,        1576,      -7.759936546,      -4.306926049,      -5.216446035,      -1.388461391
          0,           0,        1577,      -7.758881939,      -4.303593572,      -5.218282944,      -1.385518635
          0,           0,        1578,      -7.736686711,      -4.291109299,      -5.208979066,      -1.369070458
          0,           0,        1579,      -7.657542776,       -4.24824057,       -5.15662405,      -1.307817928
          0,           0,        1580,       -7.51999045,      -4.164730447,      -5.043609872,      -1.196239707
          0,           0,        1581,      -7.457011336,      -4.137316438,      -5.051905125,      -1.159027469
          0,           0,        1582,      -7.478286114,      -4.160964733,      -5.142660166,       -1.18429724
          0,           0,        1583,      -7.548186021,      -4.227449406,        -5.1011475,      -1.260730112
          0,           0,        1584,      -7.633581213,      -4.307737689,      -5.093895963,      -1.360243781
          0,           0,        1585,      -7.633586521,      -4.307740228,      -5.093908034,      -1.360247793
          0,           0,        1586,       -7.63359713,        -4.3077453,      -5.093932156,       -1.36025581
          0,           0,        1587,      -7.633618311,      -4.307755427,      -5.093980313,       -1.36027182
          0,           0,        1588,      -7.633660537,      -4.307775616,      -5.094076289,      -1.360303741
          0,           0,        1589,      -7.633744446,       -4.30781573,      -5.094266912,      -1.360367201
          0,           0,        1590,      -7.633910195,      -4.307894952,      -5.094643042,      -1.360492649
          0,           0,        1591,      -7.634234113,      -4.308049692,      -5.095376304,      -1.360738144
          0,           0,        1592,      -7.634856425,      -4.308346571,      -5.096776862,      -1.361210855
          0,           0,        1593,      -7.636028006,      -4.308903406,      -5.099373684,      -1.362103352
          0,           0,        1594,      -7.638219258,      -4.309935412,      -5.104029341,      -1.363775131
          0,           0,        1595,      -7.642469027,      -4.311903257,      -5.112098361,      -1.367006193
          0,           0,        1596,      -7.651339935,      -4.315926611,      -5.125185681,      -1.373694088
          0,           0,        1597,      -7.670060872,      -4.324167477,      -5.143246818,      -1.387590805
          0,           0,        1598,      -7.700938919,      -4.335508879,      -5.161726819,      -1.407844244
          0,           0,        1599,      -7.711157028,      -4.325274847,      -5.153831534,      -1.396210309
          0,           0,        1600,      -7.646113636,      -4.264978715,      -5.100275967,      -1.312845231
          0,           0,        1601,      -7.566905241,      -4.220442635,      -5.096345897,      -1.252956435
          0,           0,        1602,      -7.566907349,      -4.220440918,      -5.096373527,      -1.252954824
          0,           0,        1603,      -7.566911541,      -4.220437481,      -5.096428695,      -1.252951597
          0,           0,        1604,      -7.566919835,      -4.220430599,      -5.096538663,      -1.252945122
          0,           0,        1605,      -7.566936058,      -4.220416799,      -5.096757147,       -1.25293209
          0,           0,        1606,      -7.566967075,      -4.220389057,       -5.09718841,      -1.252905705
          0,           0,        1607,      -7.567023613,      -4.220333034,      -5.098028967,      -1.252851705
          0,           0,        1608,      -7.567116303,      -4.220219017,      -5.099628474,      -1.252739188
          0,           0,        1609,      -7.567231264,      -4.219984424,      -5.102544334,      -1.252498857
          0,           0,        1610,       -7.56724722,      -4.219496906,      -5.107505262,      -1.251973751
          0,           0,        1611,      -7.566755821,        -4.2184865,      -5.115211878,      -1.250826497
          0,           0,        1612,      -7.564855907,      -4.216452666,      -5.126150165,      -1.248420122
          0,           0,        1613,      -7.560042155,      -4.212593551,      -5.140117181,      -1.243740842
          0,           0,        1614,      -7.549777966,      -4.205891211,      -5.154937132,       -1.23546735
          0,           0,        1615,      -7.530705389,       -4.19574897,      -5.173119391,      -1.222677814
          0,           0,        1616,      -7.504252269,       -4.18329062,      -5.205267668,      -1.206694086
          0,           0,        1617,      -7.490707456,      -4.177551883,      -5.222116259,      -1.199050185
          0,           0,        1618,      -7.525565896,      -4.204540902,      -5.231564128,      -1.230460394
          0,           0,        1619,      -7.603422495,      -4.258070108,      -5.230526762,       -1.29548496
          0,           0,        1620,      -7.720441738,      -4.327203106,      -5.218752414,      -1.385654577
          0,           0,        1621,      -7.819615569,      -4.379984579,      -5.231391656,      -1.460594782
          0,           0,        1622,      -7.819619145,      -4.379984512,       -5.23139866,      -1.460595448
          0,           0,        1623,      -7.819626287,      -4.379984375,      -5.231412657,      -1.460596775
          0,           0,        1624,      -7.819640535,      -4.379984093,      -5.231440597,      -1.460599415
          0,           0,        1625,      -7.819668889,      -4.379983497,      -5.231496273,      -1.460604638
          0,           0,        1626,      -7.819725036,      -4.379982179,      -5.231606812,      -1.460614859
          0,           0,        1627,       -7.81983519,      -4.379979057,      -5.231824736,      -1.460634433
          0,           0,        1628,      -7.820047639,      -4.379970993,      -5.232248665,      -1.460670345
          0,           0,        1629,      -7.820445915,      -4.379948439,      -5.233053598,      -1.460730856
          0,           0,        1630,      -7.821164123,      -4.379882926,      -5.234520209,      -1.460816544
          0,           0,        1631,        -7.8224149,      -4.379696615,      -5.237017093,      -1.460894852
          0,           0,        1632,      -7.824553712,      -4.379195698,      -5.240757495,       -1.46084277
          0,           0,        1633,      -7.827844144,      -4.377861379,      -5.244735597,      -1.460190117
          0,           0,        1634,      -7.829191136,      -4.373796505,      -5.244806625,       -1.45640674
          0,           0,        1635,      -7.807569254,      -4.358888496,      -5.237424948,      -1.436724049
          0,           0,        1636,      -7.719705933,      -4.310807365,       -5.19861524,      -1.368599689
          0,           0,        1637,      -7.590435113,      -4.231432537,      -5.112220205,      -1.263468601
          0,           0,        1638,      -7.529328656,      -4.203869413,       -5.11168898,      -1.226310367
          0,           0,        1639,      -7.548801517,      -4.226725219,      -5.207311115,      -1.250450048
          0,           0,        1640,      -7.616112841,      -4.292224804,      -5.184852387,      -1.325283039
          0,           0,        1641,      -7.616116669,      -4.292226684,       -5.18486208,      -1.325285644
          0,           0,        1642,      -7.616124316,      -4.292230441,      -5.184881441,      -1.325290852
          0,           0,        1643,      -7.616139584,      -4.292237944,      -5.184920059,       -1.32530125
          0,           0,        1644,      -7.616170006,      -4.292252903,      -5.184996882,      -1.325321982
          0,           0,        1645,      -7.616230411,      -4.292282643,      -5.185148911,      -1.325363195
          0,           0,        1646,      -7.616349529,      -4.292341437,      -5.185446771,      -1.325444656
          0,           0,        1647,      -7.616581512,      -4.292456496,      -5.186019701,      -1.325604019
          0,           0,        1648,      -7.617023997,      -4.292677975,       -5.18708801,      -1.325910603
          0,           0,        1649,      -7.617844327,      -4.293095313,      -5.188995287,      -1.326487839
          0,           0,        1650,      -7.619328622,      -4.293870594,      -5.192271212,      -1.327559324
          0,           0,        1651,      -7.622013922,      -4.295328024,      -5.197906889,      -1.329572869
          0,           0,        1652,      -7.626928685,      -4.298142893,      -5.208038196,      -1.333461211
          0,           0,        1653,      -7.635727149,       -4.30356955,      -5.226526836,      -1.340956925
          0,           0,        1654,      -7.650802499,      -4.313582143,      -5.258127086,        -1.3548115
          0,           0,        1655,      -7.673966788,      -4.326298939,      -5.298180005,      -1.372756548
          0,           0,        1656,      -7.690691295,      -4.319752025,      -5.271777466,      -1.365316854
          0,           0,        1657,      -7.676892717,      -4.307628179,      -5.284032048,      -1.347795973
          0,           0,        1658,      -7.691833379,      -4.320901337,      -5.352665592,      -1.362231521
          0,           0,        1659,      -7.743327864,      -4.363486246,      -5.335253213,      -1.414135314
          0,           0,        1660,      -7.819660348,      -4.431131009,      -5.319057615,      -1.502861963
          0,           0,        1661,      -7.819663426,      -4.431131762,      -5.319069591,      -1.502863671
          0,           0,        1662,      -7.819669573,      -4.431133266,      -5.319093522,      -1.502867085
          0,           0,        1663,      -7.819681835,      -4.431136266,      -5.319141304,      -1.502873898
          0,           0,        1664,      -7.819706224,      -4.431142238,      -5.319236547,       -1.50288747
          0,           0,        1665,      -7.819754482,      -4.431154068,       -5.31942577,      -1.502914404
          0,           0,        1666,      -7.819849016,       -4.43117729,      -5.319799346,      -1.502967464
          0,           0,        1667,      -7.820030902,      -4.431222121,      -5.320528316,      -1.503070621
          0,           0,        1668,      -7.820370962,       -4.43130628,      -5.321922336,       -1.50326691
          0,           0,        1669,      -7.820985544,       -4.43145849,      -5.324506203,      -1.503630542
          0,           0,        1670,      -7.822085093,      -4.431727964,       -5.32909355,      -1.504296364
          0,           0,        1671,      -7.824159726,      -4.432230149,      -5.336716906,      -1.505565096
          0,           0,        1672,      -7.828304362,      -4.433254268,      -5.347656277,      -1.508127193
          0,           0,        1673,       -7.83520673,      -4.434908084,      -5.358211677,      -1.512488711
          0,           0,        1674,      -7.836832817,      -4.433158194,      -5.356986557,      -1.512282883
          0,           0,        1675,      -7.802053454,      -4.407911506,      -5.311252538,      -1.475979685
          0,           0,        1676,      -7.696518499,      -4.333553235,      -5.204663696,      -1.373397576
          0,           0,        1677,      -7.622449607,      -4.298320337,      -5.204965011,      -1.325442981
          0,           0,        1678,      -7.634749681,      -4.315546249,      -5.280274115,      -1.343484725
          0,           0,        1679,       -7.69674336,      -4.375232075,      -5.251476203,      -1.413245913
          0,           0,        1680,      -7.696747225,      -4.375233734,      -5.251487221,      -1.413248389
          0,           0,        1681,      -7.696754948,      -4.375237051,      -5.251509229,      -1.413253337
          0,           0,        1682,       -7.69677036,      -4.375243671,       -5.25155313,      -1.413263214
          0,           0,        1683,      -7.696801055,      -4.375256863,      -5.251640476,      -1.413282896
          0,           0,        1684,      -7.696861937,      -4.375283057,      -5.251813383,      -1.413321978
          0,           0,        1685,       -7.69698175,      -4.375334709,      -5.252152361,      -1.413399063
          0,           0,        1686,      -7.697214163,      -4.375435304,      -5.252805207,      -1.413549245
          0,           0,        1687,      -7.697654166,      -4.375627201,       -5.25402568,      -1.413835962
          0,           0,        1688,      -7.698459229,       -4.37598321,       -5.25621581,      -1.414368712
          0,           0,        1689,      -7.699886456,      -4.376629582,      -5.260011909,      -1.415338582
          0,           0,        1690,      -7.702404848,      -4.377815311,       -5.26662051,      -1.417123492
          0,           0,        1691,      -7.706937404,      -4.380083871,      -5.278561659,      -1.420543483
          0,           0,        1692,      -7.715243771,      -4.384623486,      -5.299863644,      -1.427364841
          0,           0,        1693,      -7.730723751,      -4.393797491,      -5.334149876,       -1.44103072
          0,           0,        1694,      -7.756841042,      -4.405626776,      -5.370238411,      -1.459104236
          0,           0,        1695,      -7.772009905,      -4.392842086,      -5.329812673,      -1.443747437
          0,           0,        1696,      -7.741419658,      -4.370561136,      -5.332076991,      -1.412699553
          0,           0,        1697,       -7.74614616,      -4.378116448,      -5.390893453,      -1.419840565
          0,           0,        1698,      -7.788288043,      -4.416574011,      -5.374068714,      -1.466116478
          0,           0,        1699,      -7.788290173,      -4.416574306,      -5.374077858,      -1.466117212
          0,           0,        1700,      -7.788294428,      -4.416574892,      -5.374096124,      -1.466118676
          0,           0,        1701,      -7.788302908,      -4.416576055,      -5.374132562,      -1.466121588
          0,           0,        1702,      -7.788319755,      -4.416578342,      -5.374205067,      -1.466127354
          0,           0,        1703,      -7.788353006,      -4.416582762,       -5.37434862,      -1.466138658
          0,           0,        1704,      -7.788417799,      -4.416591012,      -5.374630113,       -1.46616038
          0,           0,        1705,      -7.788541041,      -4.416605316,      -5.375172231,      -1.466200544
          0,           0,        1706,      -7.788765523,      -4.416626314,      -5.376183837,      -1.466269511
          0,           0,        1707,      -7.789146804,      -4.416645027,      -5.377981869,      -1.466372771
